Date,Product Name,Category,Quantity Sold,Price per Unit,Total Revenue,Cost Price per Unit
2023-01-14,Multivitamin,Wellness,6,50.0,300.0,25.91
2023-07-26,Sunscreen,Hygiene,7,150.0,1050.0,101.79
2021-02-15,Face Mask,Hygiene,3,15.0,45.0,8.24
2021-08-05,Paracetamol,Medicine,1,10.0,10.0,7.19
2021-10-19,Deodorant,Hygiene,5,200.0,1000.0,124.56
2023-06-14,Deodorant,Hygiene,3,200.0,600.0,101.67
2024-08-12,Face Mask,Hygiene,1,345.85,345.85,204.0
2023-06-23,Sunscreen,Hygiene,6,150.0,900.0,125.44
2024-07-11,Metformin,Medicine,8,319.74,2557.92,7.8
2021-02-12,Face Mask,Hygiene,5,15.0,75.0,7.55
2023-01-19,Sunscreen,Hygiene,6,150.0,900.0,119.51
2024-05-03,Montelukast,Medicine,2,197.01,394.02,289.86
2024-05-27,Budesonide,Medicine,9,78.76,708.84,193.42
2024-12-05,Aspirin,Medicine,10,143.77,1437.7,283.6
2022-11-07,Protein Powder,Wellness,5,500.0,2500.0,348.43
2021-09-05,Deodorant,Hygiene,1,200.0,200.0,111.63
2021-10-02,Multivitamin,Wellness,7,50.0,350.0,38.8
2023-03-13,Face Mask,Hygiene,2,15.0,30.0,12.68
2021-02-25,Multivitamin,Wellness,4,50.0,200.0,41.85
2021-06-18,Antacid,Medicine,4,25.0,100.0,16.05
2021-10-05,Paracetamol,Medicine,4,10.0,40.0,6.36
2021-04-26,Ibuprofen,Medicine,10,20.0,200.0,15.0
2022-09-26,Paracetamol,Medicine,4,10.0,40.0,8.94
2021-02-25,Protein Powder,Wellness,2,500.0,1000.0,395.95
2024-03-24,Antacid,Medicine,5,40.86,204.3,69.2
2024-10-07,Face Mask,Hygiene,9,345.85,3112.65,204.0
2022-01-02,Ibuprofen,Medicine,10,20.0,200.0,17.12
2023-07-11,Multivitamin,Wellness,7,50.0,350.0,29.76
2023-03-26,Protein Powder,Wellness,4,500.0,2000.0,415.05
2022-10-16,Face Mask,Hygiene,5,15.0,75.0,10.03
2022-09-01,Antacid,Medicine,4,25.0,100.0,19.5
2022-11-15,Multivitamin,Wellness,7,50.0,350.0,31.56
2021-09-27,Protein Powder,Wellness,8,500.0,4000.0,267.62
2023-10-31,Sunscreen,Hygiene,2,150.0,300.0,84.83
2021-11-10,Multivitamin,Wellness,3,50.0,150.0,41.61
2021-02-03,Antacid,Medicine,10,25.0,250.0,19.14
2024-04-25,Zinc Tablets,Wellness,2,427.14,854.28,118.87
2022-03-21,Paracetamol,Medicine,8,10.0,80.0,7.36
2023-05-14,Cough Syrup,Medicine,10,80.0,800.0,47.24
2023-11-17,Multivitamin,Wellness,1,50.0,50.0,39.48
2023-11-25,Ibuprofen,Medicine,4,20.0,80.0,11.59
2022-10-05,Protein Powder,Wellness,2,500.0,1000.0,279.18
2023-03-26,Sunscreen,Hygiene,10,150.0,1500.0,107.34
2023-08-23,Ibuprofen,Medicine,8,20.0,160.0,16.45
2021-09-24,Hand Sanitizer,Hygiene,8,100.0,800.0,70.07
2021-07-12,Antacid,Medicine,2,25.0,50.0,18.51
2021-03-17,Paracetamol,Medicine,4,10.0,40.0,5.47
2023-04-17,Sunscreen,Hygiene,6,150.0,900.0,131.36
2021-12-11,Deodorant,Hygiene,6,200.0,1200.0,101.91
2022-06-09,Cough Syrup,Medicine,8,80.0,640.0,64.94
2021-07-07,Paracetamol,Medicine,5,10.0,50.0,6.31
2021-06-01,Protein Powder,Wellness,2,500.0,1000.0,396.31
2024-07-15,Sitagliptin,Medicine,6,113.65,681.9000000000001,183.22
2022-11-25,Ibuprofen,Medicine,4,20.0,80.0,10.41
2021-12-19,Face Mask,Hygiene,3,15.0,45.0,10.53
2023-07-23,Hand Sanitizer,Hygiene,7,100.0,700.0,66.0
2024-12-30,Ramipril,Medicine,9,36.78,331.02,228.73
2022-01-04,Paracetamol,Medicine,3,10.0,30.0,6.66
2021-05-01,Multivitamin,Wellness,1,50.0,50.0,30.97
2021-06-12,Protein Powder,Wellness,3,500.0,1500.0,376.89
2022-05-12,Hand Sanitizer,Hygiene,1,100.0,100.0,77.05
2021-11-24,Face Mask,Hygiene,8,15.0,120.0,10.82
2022-09-15,Sunscreen,Hygiene,3,150.0,450.0,111.6
2022-02-08,Deodorant,Hygiene,3,200.0,600.0,108.83
2023-04-24,Paracetamol,Medicine,2,10.0,20.0,7.11
2023-04-06,Hand Sanitizer,Hygiene,8,100.0,800.0,63.14
2024-02-26,Hand Sanitizer,Hygiene,4,109.07,436.28,64.49
2024-11-01,Amoxicillin,Medicine,10,82.2,822.0,84.47
2022-04-30,Paracetamol,Medicine,1,10.0,10.0,6.22
2022-06-05,Deodorant,Hygiene,2,200.0,400.0,102.63
2023-08-03,Cough Syrup,Medicine,1,80.0,80.0,41.38
2024-02-04,Diclofenac,Medicine,2,389.23,778.46,125.73
2022-08-01,Cough Syrup,Medicine,10,80.0,800.0,46.67
2022-05-23,Ibuprofen,Medicine,9,20.0,180.0,15.63
2021-02-22,Multivitamin,Wellness,7,50.0,350.0,37.44
2023-07-04,Hand Sanitizer,Hygiene,3,100.0,300.0,68.17
2022-12-08,Cough Syrup,Medicine,2,80.0,160.0,50.34
2024-05-30,Toothpaste,Hygiene,8,81.02,648.16,249.98
2021-08-27,Paracetamol,Medicine,10,10.0,100.0,6.8
2022-03-16,Paracetamol,Medicine,3,10.0,30.0,6.71
2024-07-04,Gliclazide,Medicine,2,262.4,524.8,221.17
2024-09-27,Omeprazole,Medicine,10,448.97,4489.700000000001,38.33
2021-02-22,Deodorant,Hygiene,6,200.0,1200.0,143.23
2023-02-24,Paracetamol,Medicine,2,10.0,20.0,8.92
2022-02-24,Multivitamin,Wellness,4,50.0,200.0,37.57
2021-08-28,Protein Powder,Wellness,7,500.0,3500.0,388.03
2022-10-17,Deodorant,Hygiene,10,200.0,2000.0,158.97
2021-03-18,Cough Syrup,Medicine,4,80.0,320.0,42.79
2022-01-01,Face Mask,Hygiene,5,15.0,75.0,12.88
2023-05-20,Deodorant,Hygiene,6,200.0,1200.0,178.07
2023-10-15,Deodorant,Hygiene,2,200.0,400.0,106.24
2024-03-07,Lamotrigine,Medicine,2,320.14,640.28,149.66
2023-03-14,Deodorant,Hygiene,10,200.0,2000.0,154.18
2023-08-21,Ibuprofen,Medicine,3,20.0,60.0,14.82
2021-09-30,Antacid,Medicine,7,25.0,175.0,19.4
2023-08-16,Paracetamol,Medicine,5,10.0,50.0,6.54
2021-12-15,Ibuprofen,Medicine,1,20.0,20.0,12.79
2023-09-30,Multivitamin,Wellness,9,50.0,450.0,27.25
2021-07-02,Sunscreen,Hygiene,6,150.0,900.0,110.93
2024-10-31,Lamotrigine,Medicine,10,320.14,3201.4,149.66
2024-09-29,Calcium Tablets,Wellness,7,65.53,458.71,34.42
2023-10-30,Sunscreen,Hygiene,2,150.0,300.0,109.22
2024-06-18,Paracetamol,Medicine,8,294.5,2356.0,206.24
2023-11-29,Multivitamin,Wellness,7,50.0,350.0,42.71
2023-08-27,Multivitamin,Wellness,6,50.0,300.0,30.35
2022-10-13,Paracetamol,Medicine,8,10.0,80.0,8.2
2022-03-17,Deodorant,Hygiene,7,200.0,1400.0,113.28
2024-03-11,Warfarin,Medicine,1,66.24,66.24,184.65
2024-11-01,Calcium Tablets,Wellness,7,65.53,458.71,34.42
2023-03-31,Antacid,Medicine,3,25.0,75.0,19.19
2021-10-08,Paracetamol,Medicine,3,10.0,30.0,8.91
2021-08-10,Multivitamin,Wellness,4,50.0,200.0,42.12
2024-09-02,Zinc Tablets,Wellness,5,427.14,2135.7,118.87
2024-01-29,Sunscreen,Hygiene,5,176.57,882.8499999999999,79.85
2023-12-26,Multivitamin,Wellness,2,50.0,100.0,26.69
2024-11-21,Sitagliptin,Medicine,8,113.65,909.2,183.22
2021-12-18,Sunscreen,Hygiene,4,150.0,600.0,119.01
2024-07-25,Face Mask,Hygiene,6,345.85,2075.1000000000004,204.0
2023-03-25,Protein Powder,Wellness,1,500.0,500.0,333.04
2023-03-30,Paracetamol,Medicine,2,10.0,20.0,6.62
2024-08-01,Clarithromycin,Medicine,4,375.57,1502.28,69.74
2024-03-18,Clopidogrel,Medicine,3,315.78,947.34,223.85
2022-02-17,Antacid,Medicine,8,25.0,200.0,15.36
2022-10-07,Face Mask,Hygiene,10,15.0,150.0,8.43
2023-10-12,Multivitamin,Wellness,5,50.0,250.0,31.4
2023-02-14,Paracetamol,Medicine,10,10.0,100.0,6.26
2021-05-26,Multivitamin,Wellness,7,50.0,350.0,30.84
2023-04-12,Multivitamin,Wellness,1,50.0,50.0,28.69
2023-06-20,Paracetamol,Medicine,10,10.0,100.0,6.25
2022-08-01,Deodorant,Hygiene,1,200.0,200.0,121.86
2023-01-21,Hand Sanitizer,Hygiene,5,100.0,500.0,66.15
2021-12-17,Deodorant,Hygiene,4,200.0,800.0,117.74
2024-07-04,Warfarin,Medicine,8,66.24,529.92,184.65
2023-04-01,Antacid,Medicine,4,25.0,100.0,21.07
2021-11-05,Hand Sanitizer,Hygiene,6,100.0,600.0,71.64
2024-08-10,Azithromycin,Medicine,6,207.22,1243.32,176.34
2022-01-08,Ibuprofen,Medicine,7,20.0,140.0,10.18
2021-07-28,Multivitamin,Wellness,9,50.0,450.0,30.15
2023-03-26,Multivitamin,Wellness,5,50.0,250.0,42.51
2022-10-11,Hand Sanitizer,Hygiene,4,100.0,400.0,50.91
2023-07-02,Multivitamin,Wellness,3,50.0,150.0,34.75
2021-07-17,Deodorant,Hygiene,1,200.0,200.0,119.56
2022-09-27,Protein Powder,Wellness,2,500.0,1000.0,418.33
2021-09-08,Ibuprofen,Medicine,5,20.0,100.0,10.65
2024-02-09,Lamotrigine,Medicine,3,320.14,960.42,149.66
2024-09-16,Gliclazide,Medicine,9,262.4,2361.6,221.17
2023-08-16,Sunscreen,Hygiene,3,150.0,450.0,102.02
2021-04-28,Hand Sanitizer,Hygiene,1,100.0,100.0,88.84
2023-03-24,Paracetamol,Medicine,7,10.0,70.0,6.03
2024-08-04,Aspirin,Medicine,10,143.77,1437.7,283.6
2023-07-21,Face Mask,Hygiene,6,15.0,90.0,7.87
2023-10-09,Hand Sanitizer,Hygiene,9,100.0,900.0,51.11
2024-03-08,Ibuprofen,Medicine,5,304.47,1522.35,53.87
2023-02-15,Paracetamol,Medicine,8,10.0,80.0,8.62
2021-09-25,Hand Sanitizer,Hygiene,1,100.0,100.0,74.86
2022-02-27,Paracetamol,Medicine,2,10.0,20.0,8.3
2023-03-12,Cough Syrup,Medicine,2,80.0,160.0,70.94
2024-03-25,Salbutamol,Medicine,2,369.3,738.6,161.82
2022-05-09,Sunscreen,Hygiene,1,150.0,150.0,126.99
2022-07-12,Deodorant,Hygiene,7,200.0,1400.0,150.37
2024-05-10,Paracetamol,Medicine,5,294.5,1472.5,206.24
2024-03-09,Protein Powder,Wellness,7,114.35,800.4499999999999,141.55
2022-01-08,Ibuprofen,Medicine,3,20.0,60.0,14.7
2024-10-10,Ramipril,Medicine,3,36.78,110.34,228.73
2022-04-05,Hand Sanitizer,Hygiene,6,100.0,600.0,78.42
2022-09-19,Protein Powder,Wellness,1,500.0,500.0,344.04
2024-10-31,Cough Syrup,Medicine,7,199.94,1399.58,240.66
2023-05-01,Cough Syrup,Medicine,3,80.0,240.0,56.94
2024-09-09,Fish Oil,Wellness,2,127.34,254.68,29.83
2024-05-22,Prednisolone,Medicine,10,475.12,4751.2,196.15
2023-12-14,Sunscreen,Hygiene,9,150.0,1350.0,78.92
2021-03-26,Multivitamin,Wellness,10,50.0,500.0,37.39
2023-07-21,Protein Powder,Wellness,1,500.0,500.0,320.47
2023-07-09,Face Mask,Hygiene,5,15.0,75.0,11.68
2021-11-22,Face Mask,Hygiene,7,15.0,105.0,10.62
2024-10-26,Gliclazide,Medicine,1,262.4,262.4,221.17
2023-02-06,Face Mask,Hygiene,7,15.0,105.0,9.63
2022-08-10,Paracetamol,Medicine,1,10.0,10.0,5.18
2023-01-08,Cough Syrup,Medicine,8,80.0,640.0,62.27
2021-01-10,Hand Sanitizer,Hygiene,6,100.0,600.0,82.28
2021-06-20,Antacid,Medicine,3,25.0,75.0,19.59
2021-03-01,Face Mask,Hygiene,2,15.0,30.0,11.13
2023-08-24,Face Mask,Hygiene,4,15.0,60.0,8.28
2024-10-21,Paracetamol,Medicine,9,294.5,2650.5,206.24
2024-02-29,Omeprazole,Medicine,2,448.97,897.94,38.33
2024-08-11,Fluconazole,Medicine,8,386.74,3093.92,249.26
2021-09-26,Deodorant,Hygiene,6,200.0,1200.0,125.46
2024-08-23,Hand Sanitizer,Hygiene,3,109.07,327.21,64.49
2023-04-09,Cough Syrup,Medicine,5,80.0,400.0,42.65
2023-10-07,Antacid,Medicine,5,25.0,125.0,17.08
2021-06-20,Multivitamin,Wellness,4,50.0,200.0,33.5
2022-12-04,Ibuprofen,Medicine,5,20.0,100.0,16.56
2024-06-06,Metformin,Medicine,6,319.74,1918.44,7.8
2022-12-06,Face Mask,Hygiene,3,15.0,45.0,8.98
2021-07-25,Sunscreen,Hygiene,6,150.0,900.0,116.79
2022-11-29,Face Mask,Hygiene,6,15.0,90.0,11.94
2021-08-11,Deodorant,Hygiene,1,200.0,200.0,113.32
2024-04-25,Paracetamol,Medicine,6,294.5,1767.0,206.24
2022-08-22,Hand Sanitizer,Hygiene,6,100.0,600.0,53.12
2024-07-11,Levothyroxine,Medicine,2,271.21,542.42,97.91
2024-07-15,Warfarin,Medicine,7,66.24,463.68,184.65
2021-07-16,Sunscreen,Hygiene,8,150.0,1200.0,115.62
2024-10-21,Prednisolone,Medicine,4,475.12,1900.48,196.15
2022-12-21,Multivitamin,Wellness,6,50.0,300.0,36.5
2021-12-21,Deodorant,Hygiene,3,200.0,600.0,129.36
2021-01-23,Face Mask,Hygiene,10,15.0,150.0,10.15
2021-11-05,Ibuprofen,Medicine,8,20.0,160.0,14.2
2021-11-30,Paracetamol,Medicine,7,10.0,70.0,6.91
2024-10-24,Levothyroxine,Medicine,7,271.21,1898.47,97.91
2023-01-11,Ibuprofen,Medicine,1,20.0,20.0,13.4
2023-05-01,Ibuprofen,Medicine,8,20.0,160.0,11.75
2024-07-07,Prednisolone,Medicine,9,475.12,4276.08,196.15
2021-12-22,Ibuprofen,Medicine,9,20.0,180.0,15.92
2021-11-24,Face Mask,Hygiene,3,15.0,45.0,7.6
2021-07-19,Ibuprofen,Medicine,1,20.0,20.0,15.8
2023-10-25,Multivitamin,Wellness,9,50.0,450.0,43.13
2022-04-04,Hand Sanitizer,Hygiene,9,100.0,900.0,60.01
2024-10-14,Fish Oil,Wellness,9,127.34,1146.06,29.83
2023-11-24,Multivitamin,Wellness,4,50.0,200.0,32.06
2021-01-14,Multivitamin,Wellness,3,50.0,150.0,40.78
2022-11-21,Ibuprofen,Medicine,4,20.0,80.0,10.27
2022-05-16,Face Mask,Hygiene,6,15.0,90.0,13.2
2022-08-02,Paracetamol,Medicine,3,10.0,30.0,8.9
2023-03-12,Protein Powder,Wellness,5,500.0,2500.0,388.53
2022-11-05,Paracetamol,Medicine,8,10.0,80.0,8.32
2021-11-04,Antacid,Medicine,4,25.0,100.0,12.71
2021-12-04,Sunscreen,Hygiene,3,150.0,450.0,131.42
2021-06-11,Protein Powder,Wellness,10,500.0,5000.0,284.76
2024-08-09,Omeprazole,Medicine,2,448.97,897.94,38.33
2023-07-03,Face Mask,Hygiene,3,15.0,45.0,12.11
2022-09-08,Deodorant,Hygiene,3,200.0,600.0,112.69
2022-04-15,Antacid,Medicine,6,25.0,150.0,21.3
2023-05-10,Sunscreen,Hygiene,5,150.0,750.0,103.56
2024-03-04,Shampoo,Hygiene,8,170.51,1364.08,289.7
2024-06-23,Omeprazole,Medicine,2,448.97,897.94,38.33
2022-06-06,Cough Syrup,Medicine,8,80.0,640.0,47.23
2022-06-15,Paracetamol,Medicine,1,10.0,10.0,6.31
2023-12-16,Hand Sanitizer,Hygiene,4,100.0,400.0,69.39
2024-03-16,Ranitidine,Medicine,5,293.37,1466.85,20.6
2024-04-08,Omeprazole,Medicine,9,448.97,4040.730000000001,38.33
2021-08-06,Paracetamol,Medicine,9,10.0,90.0,7.65
2024-05-19,Budesonide,Medicine,8,78.76,630.08,193.42
2023-10-11,Paracetamol,Medicine,5,10.0,50.0,6.73
2024-08-01,Erythromycin,Medicine,5,45.49,227.45,230.37
2022-08-16,Protein Powder,Wellness,2,500.0,1000.0,253.22
2022-06-12,Face Mask,Hygiene,6,15.0,90.0,8.62
2023-02-16,Hand Sanitizer,Hygiene,6,100.0,600.0,68.82
2024-06-12,Simvastatin,Medicine,1,271.24,271.24,203.56
2021-10-25,Ibuprofen,Medicine,9,20.0,180.0,11.63
2024-03-30,Azithromycin,Medicine,7,207.22,1450.54,176.34
2022-07-12,Ibuprofen,Medicine,2,20.0,40.0,15.73
2021-04-08,Hand Sanitizer,Hygiene,8,100.0,800.0,63.99
2022-01-09,Protein Powder,Wellness,6,500.0,3000.0,390.52
2023-11-21,Antacid,Medicine,3,25.0,75.0,16.99
2022-02-22,Face Mask,Hygiene,7,15.0,105.0,11.98
2024-07-09,Shampoo,Hygiene,6,170.51,1023.06,289.7
2023-06-18,Sunscreen,Hygiene,6,150.0,900.0,95.11
2024-03-22,Calcium Tablets,Wellness,1,65.53,65.53,34.42
2021-04-19,Multivitamin,Wellness,6,50.0,300.0,35.91
2024-04-01,Clarithromycin,Medicine,6,375.57,2253.42,69.74
2021-02-25,Hand Sanitizer,Hygiene,8,100.0,800.0,54.97
2023-11-08,Antacid,Medicine,10,25.0,250.0,14.89
2022-06-18,Multivitamin,Wellness,3,50.0,150.0,37.21
2022-07-23,Multivitamin,Wellness,1,50.0,50.0,34.66
2024-02-04,Clarithromycin,Medicine,9,375.57,3380.13,69.74
2023-01-16,Ibuprofen,Medicine,10,20.0,200.0,10.95
2023-03-26,Hand Sanitizer,Hygiene,7,100.0,700.0,59.48
2021-08-04,Protein Powder,Wellness,4,500.0,2000.0,265.95
2021-06-01,Antacid,Medicine,8,25.0,200.0,13.97
2021-02-01,Ibuprofen,Medicine,4,20.0,80.0,15.99
2024-08-09,Warfarin,Medicine,1,66.24,66.24,184.65
2021-08-24,Hand Sanitizer,Hygiene,6,100.0,600.0,83.64
2024-10-15,Fexofenadine,Medicine,9,296.12,2665.08,261.79
2023-02-12,Deodorant,Hygiene,3,200.0,600.0,137.65
2022-10-13,Antacid,Medicine,4,25.0,100.0,21.28
2022-11-15,Ibuprofen,Medicine,4,20.0,80.0,10.85
2024-04-07,Metformin,Medicine,5,319.74,1598.7,7.8
2022-03-01,Hand Sanitizer,Hygiene,3,100.0,300.0,72.94
2024-05-16,Ramipril,Medicine,10,36.78,367.8,228.73
2024-05-22,Ramipril,Medicine,8,36.78,294.24,228.73
2022-07-19,Paracetamol,Medicine,3,10.0,30.0,5.77
2021-06-29,Sunscreen,Hygiene,7,150.0,1050.0,131.83
2024-03-31,Simvastatin,Medicine,8,271.24,2169.92,203.56
2021-11-01,Antacid,Medicine,7,25.0,175.0,21.28
2022-10-15,Cough Syrup,Medicine,10,80.0,800.0,63.19
2024-09-20,Sitagliptin,Medicine,8,113.65,909.2,183.22
2021-03-10,Paracetamol,Medicine,1,10.0,10.0,6.61
2022-09-15,Antacid,Medicine,4,25.0,100.0,19.07
2024-07-27,Antacid,Medicine,8,40.86,326.88,69.2
2021-03-27,Sunscreen,Hygiene,2,150.0,300.0,90.45
2024-11-10,Paracetamol,Medicine,4,294.5,1178.0,206.24
2022-12-15,Ibuprofen,Medicine,10,20.0,200.0,11.37
2022-05-19,Deodorant,Hygiene,1,200.0,200.0,153.91
2024-09-30,Ramipril,Medicine,5,36.78,183.9,228.73
2022-07-30,Hand Sanitizer,Hygiene,1,100.0,100.0,88.75
2021-06-25,Hand Sanitizer,Hygiene,3,100.0,300.0,89.32
2023-04-20,Hand Sanitizer,Hygiene,1,100.0,100.0,88.04
2022-01-28,Face Mask,Hygiene,10,15.0,150.0,11.42
2024-11-20,Erythromycin,Medicine,8,45.49,363.92,230.37
2022-08-24,Hand Sanitizer,Hygiene,2,100.0,200.0,70.57
2021-01-11,Paracetamol,Medicine,7,10.0,70.0,8.12
2021-05-03,Hand Sanitizer,Hygiene,3,100.0,300.0,63.32
2021-04-07,Paracetamol,Medicine,7,10.0,70.0,7.7
2024-10-22,Doxycycline,Medicine,9,336.84,3031.56,249.52
2021-04-02,Multivitamin,Wellness,3,50.0,150.0,34.58
2023-07-09,Face Mask,Hygiene,6,15.0,90.0,11.3
2023-10-11,Antacid,Medicine,4,25.0,100.0,17.39
2024-09-14,Cetirizine,Medicine,4,375.04,1500.16,224.87
2022-09-24,Antacid,Medicine,1,25.0,25.0,21.31
2023-11-01,Hand Sanitizer,Hygiene,1,100.0,100.0,55.87
2022-02-27,Hand Sanitizer,Hygiene,5,100.0,500.0,87.99
2024-09-01,Clopidogrel,Medicine,7,315.78,2210.46,223.85
2022-09-03,Ibuprofen,Medicine,10,20.0,200.0,14.24
2022-10-20,Face Mask,Hygiene,1,15.0,15.0,12.68
2021-12-28,Hand Sanitizer,Hygiene,5,100.0,500.0,51.05
2021-02-21,Cough Syrup,Medicine,8,80.0,640.0,42.66
2024-04-18,Zinc Tablets,Wellness,10,427.14,4271.4,118.87
2021-01-11,Deodorant,Hygiene,2,200.0,400.0,110.51
2022-10-11,Face Mask,Hygiene,9,15.0,135.0,9.93
2021-11-01,Cough Syrup,Medicine,7,80.0,560.0,46.16
2021-03-15,Multivitamin,Wellness,8,50.0,400.0,38.89
2024-04-01,Warfarin,Medicine,3,66.24,198.72,184.65
2022-12-11,Deodorant,Hygiene,7,200.0,1400.0,120.41
2023-12-15,Cough Syrup,Medicine,4,80.0,320.0,44.28
2021-08-06,Hand Sanitizer,Hygiene,3,100.0,300.0,85.31
2021-02-01,Paracetamol,Medicine,8,10.0,80.0,6.78
2022-11-21,Hand Sanitizer,Hygiene,3,100.0,300.0,72.68
2024-10-14,Diclofenac,Medicine,8,389.23,3113.84,125.73
2024-03-03,Cetirizine,Medicine,5,375.04,1875.2,224.87
2024-02-05,Simvastatin,Medicine,6,271.24,1627.44,203.56
2023-07-21,Face Mask,Hygiene,7,15.0,105.0,8.18
2022-04-28,Paracetamol,Medicine,10,10.0,100.0,5.81
2022-12-02,Protein Powder,Wellness,7,500.0,3500.0,399.56
2024-04-11,Cough Syrup,Medicine,5,199.94,999.7,240.66
2024-06-23,Lamotrigine,Medicine,10,320.14,3201.4,149.66
2023-10-13,Antacid,Medicine,1,25.0,25.0,18.23
2023-11-06,Paracetamol,Medicine,9,10.0,90.0,7.01
2021-12-12,Cough Syrup,Medicine,4,80.0,320.0,57.25
2024-06-15,Doxycycline,Medicine,6,336.84,2021.04,249.52
2024-10-06,Clopidogrel,Medicine,7,315.78,2210.46,223.85
2022-04-14,Sunscreen,Hygiene,9,150.0,1350.0,116.06
2024-09-17,Simvastatin,Medicine,2,271.24,542.48,203.56
2021-10-01,Face Mask,Hygiene,2,15.0,30.0,11.03
2023-12-10,Cough Syrup,Medicine,10,80.0,800.0,56.15
2022-03-01,Sunscreen,Hygiene,10,150.0,1500.0,113.61
2024-06-03,Omeprazole,Medicine,2,448.97,897.94,38.33
2023-06-26,Face Mask,Hygiene,2,15.0,30.0,8.95
2024-03-11,Clarithromycin,Medicine,5,375.57,1877.85,69.74
2023-04-21,Face Mask,Hygiene,4,15.0,60.0,12.32
2021-04-02,Cough Syrup,Medicine,1,80.0,80.0,45.09
2024-07-25,Erythromycin,Medicine,2,45.49,90.98,230.37
2022-05-28,Sunscreen,Hygiene,4,150.0,600.0,104.79
2022-04-29,Protein Powder,Wellness,4,500.0,2000.0,275.08
2022-03-27,Deodorant,Hygiene,4,200.0,800.0,130.71
2023-09-22,Antacid,Medicine,4,25.0,100.0,19.01
2024-05-14,Clopidogrel,Medicine,1,315.78,315.78,223.85
2024-02-29,Sunscreen,Hygiene,10,176.57,1765.6999999999998,79.85
2024-12-15,Cetirizine,Medicine,2,375.04,750.08,224.87
2023-02-17,Cough Syrup,Medicine,8,80.0,640.0,40.78
2024-06-02,Shampoo,Hygiene,4,170.51,682.04,289.7
2024-12-15,Fexofenadine,Medicine,5,296.12,1480.6,261.79
2024-03-19,Fluconazole,Medicine,1,386.74,386.74,249.26
2022-06-23,Antacid,Medicine,7,25.0,175.0,17.33
2021-01-24,Protein Powder,Wellness,1,500.0,500.0,401.4
2021-04-28,Cough Syrup,Medicine,4,80.0,320.0,50.75
2023-11-23,Multivitamin,Wellness,3,50.0,150.0,29.76
2024-11-04,Paracetamol,Medicine,2,294.5,589.0,206.24
2021-06-18,Face Mask,Hygiene,6,15.0,90.0,10.91
2021-12-29,Deodorant,Hygiene,10,200.0,2000.0,151.59
2024-11-15,Prednisolone,Medicine,3,475.12,1425.36,196.15
2021-12-06,Antacid,Medicine,10,25.0,250.0,17.12
2021-05-28,Multivitamin,Wellness,10,50.0,500.0,39.39
2023-07-12,Protein Powder,Wellness,2,500.0,1000.0,358.34
2022-03-27,Multivitamin,Wellness,8,50.0,400.0,43.37
2023-08-16,Hand Sanitizer,Hygiene,5,100.0,500.0,89.61
2024-09-25,Clopidogrel,Medicine,3,315.78,947.34,223.85
2021-01-01,Ibuprofen,Medicine,1,,20.0,12.99
2022-12-17,Antacid,Medicine,6,25.0,150.0,15.22
2023-06-15,Antacid,Medicine,6,25.0,150.0,20.24
2023-02-05,Deodorant,Hygiene,10,200.0,2000.0,112.35
2022-12-06,Antacid,Medicine,1,25.0,25.0,14.39
2022-07-10,Antacid,Medicine,3,25.0,75.0,12.58
2024-05-06,Multivitamin,Wellness,2,303.02,606.04,152.5
2021-10-12,Antacid,Medicine,5,25.0,125.0,15.22
2023-08-24,Deodorant,Hygiene,2,200.0,400.0,165.99
2022-06-27,Deodorant,Hygiene,10,200.0,2000.0,117.75
2024-02-18,Ibuprofen,Medicine,7,304.47,2131.29,53.87
2022-02-16,Paracetamol,Medicine,2,10.0,20.0,6.08
2022-06-26,Deodorant,Hygiene,1,200.0,200.0,151.24
2023-09-25,Deodorant,Hygiene,1,200.0,200.0,155.14
2022-02-04,Ibuprofen,Medicine,1,20.0,20.0,17.06
2024-02-14,Clarithromycin,Medicine,10,375.57,3755.7,69.74
2022-10-14,Hand Sanitizer,Hygiene,6,100.0,600.0,53.8
2021-04-16,Sunscreen,Hygiene,2,150.0,300.0,109.39
2023-05-30,Paracetamol,Medicine,10,10.0,100.0,5.79
2023-03-26,Face Mask,Hygiene,6,15.0,90.0,8.98
2023-05-09,Paracetamol,Medicine,3,10.0,30.0,8.41
2021-09-16,Cough Syrup,Medicine,6,80.0,480.0,68.21
2024-05-23,Warfarin,Medicine,3,66.24,198.72,184.65
2022-11-19,Sunscreen,Hygiene,1,150.0,150.0,119.39
2023-08-22,Multivitamin,Wellness,9,50.0,450.0,25.73
2021-09-25,Paracetamol,Medicine,8,10.0,80.0,7.12
2021-03-27,Paracetamol,Medicine,8,10.0,80.0,6.38
2024-05-14,Losartan,Medicine,5,405.07,2025.35,242.57
2024-08-06,Fluconazole,Medicine,5,386.74,1933.7,249.26
2024-02-19,Azithromycin,Medicine,10,207.22,2072.2,176.34
2023-08-10,Antacid,Medicine,6,25.0,150.0,16.37
2024-07-19,Cough Syrup,Medicine,2,199.94,399.88,240.66
2022-12-26,Protein Powder,Wellness,6,500.0,3000.0,421.42
2023-11-05,Multivitamin,Wellness,8,50.0,400.0,33.1
2021-01-15,Multivitamin,Wellness,7,50.0,350.0,42.69
2024-09-17,Ramipril,Medicine,8,36.78,294.24,228.73
2023-07-25,Ibuprofen,Medicine,1,20.0,20.0,17.56
2023-12-19,Ibuprofen,Medicine,4,20.0,80.0,15.59
